city,menuItemName,menuItemDescription,menuItemCurrentPrice,menuItemImageUrl,menuItemCategory,menuItemAverageRating,menuItemRatingCount,restaurantName,restaurantDescription
Houston,MeataBalla (Manager's Special),"A half sandwich served with your choice of a cup of soup, fresh fruit or new option Mac & Cheese. Meatballs,marinara, provolone, toasted on New Orleans French bread. 		",$11.69,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/00bdc96e-ed47-469e-89a7-31632e51cb52-retina-large.jpg",SPECIALTY SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Texacado Toast           ,"Fresh avocados, roasted corn and black bean mix, cheddar, jalapeño ranch, on toasted Mexican-style bread with salsa. Served with blue corn chips and salsa.",$8.18,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/fe1b5d6a-5c15-45f6-8b29-c0c1441a0be1-retina-large.JPG",SPECIALTY SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,The Papa Joe (Manager's Special),"A half sandwich served with your choice of a cup of soup, fresh fruit or Mac & Cheese. Roasted turkey breast, Asiago, roasted tomatoes, pesto aioli, toasted on herb focaccia bread.",$12.51,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/501f4ab7-6eec-4b01-979a-d990d99e70cd-retina-large.jpg",SPECIALTY SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Spinach Veggie Wrap Regular,"Mushrooms, organic spinach, Asiago, guacamole, pico de gallo, in a toasted organic wheat wrap. Served with salsa. Choice of one side: fresh fruit, steamed veggies, baked chips or blue corn chips. ",$10.05,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/f0fd55c7-213d-404c-8dbf-3ed655da7f19-retina-large.jpg",SPECIALTY SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Ranchero Wrap (Manager's Special),"A half wrap served with your choice of a cup of soup, fresh fruit or Mac & Cheese. Grilled, 100% antibiotic-free chicken breast, cheddar, jalapeños, pico de gallo, Southwest spices, ranch dressing, toasted in an organic wheat wrap. Served with blue corn chips and salsa.",$11.69,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/d15a1fc3-3ad2-481b-be76-a4dcb69bbb9a-retina-large.jpg",SPECIALTY SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Spinach Veggie Wrap (Manager's Special),"A half sandwich served with your choice of a cup of soup, fresh fruit or new option Mac & Cheese. Mushrooms, organic spinach, Asiago, guacamole, pico de gallo, in a toasted organic wheat wrap.",$11.69,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/f0fd55c7-213d-404c-8dbf-3ed655da7f19-retina-large.jpg",SPECIALTY SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Turkey Wrap (Manager's Special),"A half wrap served with your choice of a cup of soup, fresh fruit or Mac & Cheese. Roasted turkey breast, Roma tomatoes, organic field greens, guacamole, ranch dressing, in a toasted organic wheat wrap.",$12.51,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/a8c2b396-90f9-4f79-ae31-12fd0e0b1ff4-retina-large.jpg",SPECIALTY SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Chicken Salad Sandwich Regular,"With Almonds & Pineapple! Name your bread, select your spreads and dress it up. Also served with chips or baked chips (150/100 cal) and a pickle (5 cal).",$10.05,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/99935992-58db-4c62-a9c5-1e2775fd7ca8-retina-large-jpeg",BUILD YOUR OWN SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Tuna Salad Sandwich with Egg Regular,"Name your bread, select your spreads and dress it up. Also served with chips or baked chips (150/100 cal) and a pickle (5 cal).",$10.05,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/561b370c-fbe3-4599-a494-cb1e83f511cf-retina-large-jpeg",BUILD YOUR OWN SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Ham Sandwich Regular,"Our ham is nitrite-free and sliced fresh daily. Name your bread, select your spreads and dress it up. Also served with chips or baked chips (150/100 cal) and a pickle (5 cal).",$10.05,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/676efeab-0ad6-483c-8b0f-bea3af63967f-retina-large-jpeg",BUILD YOUR OWN SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Roasted Turkey Breast Sandwich (Manager's Special),"A half sandwich served with your choice of a cup of soup, fresh fruit or Mac & Cheese. Name your bread, select your spreads and dress it up.",$12.51,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/823fd5f8-1a03-4581-aa4e-76cbfb473629-retina-large-jpeg",BUILD YOUR OWN SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Grilled Chicken Breast Sandwich Regular,"Grilled, 100% antibiotic-free chicken breast, and a Jason's fan favorite. Name your bread, select your spreads and dress it up. Also served with chips or baked chips (150/100 cal) and a pickle (5 cal).",$10.52,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/726979d2-862c-4f60-9a89-574b77d1d83f-retina-large-jpeg",BUILD YOUR OWN SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Chicken Salad Sandwich (Manager's Special),"A half sandwich served with your choice of a cup of soup, fresh fruit or Mac & Cheese. Name your bread, select your spreads and dress it up.",$11.69,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/99935992-58db-4c62-a9c5-1e2775fd7ca8-retina-large-jpeg",BUILD YOUR OWN SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Veggie Sandwich Regular,"Choose as many vegetarian toppings as you like! Name your bread, select your spreads and dress it up. Also served with chips or baked chips (150/100 cal) and a pickle (5 cal).",$10.05,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/3272a290-cca7-48e9-a385-846145e0bb82-retina-large-jpeg",BUILD YOUR OWN SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Ham Sandwich (Manager's Special)     ,"A half sandwich served with your choice of a cup of soup, fresh fruit or Mac & Cheese. Name your bread, select your spreads and dress it up.",$11.69,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/676efeab-0ad6-483c-8b0f-bea3af63967f-retina-large-jpeg",BUILD YOUR OWN SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Tuna Salad Sandwich with Egg (Manager's Special),"A half sandwich served with your choice of a cup of soup, fresh fruit or Mac & Cheese. Name your bread, select your spreads and dress it up.",$11.69,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/561b370c-fbe3-4599-a494-cb1e83f511cf-retina-large-jpeg",BUILD YOUR OWN SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Smoked Turkey Breast Sandwich (Manager's Special),"A half sandwich served with your choice of a cup of soup, fresh fruit or Mac & Cheese. Name your bread, select your spreads and dress it up.",$12.51,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/e0a64d5a-8d8e-44a9-a687-86dcb362b57b-retina-large-jpeg",BUILD YOUR OWN SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Grilled Chicken Breast Sandwich(Manager's Special),"A half sandwich served with your choice of a cup of soup, fresh fruit or Mac & Cheese. Name your bread, select your spreads and dress it up.",$11.69,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/726979d2-862c-4f60-9a89-574b77d1d83f-retina-large-jpeg",BUILD YOUR OWN SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Hot Pastrami Sandwich	Regular,"1/2 pound of hot pastrami. Gluten-free bread, select your spreads and dress it up. Also served with chips or baked chips (150/100 cal) and a pickle (5 cal).",$13.56,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/fdf161ff-18b1-4ecc-87d6-cfacf7c4b12c-retina-large-jpeg",BUILD YOUR OWN SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Roast Beef Sandwich (Manager's Special),"A half sandwich served with your choice of a cup of soup, fresh fruit or Mac & Cheese. Name your bread, select your spreads and dress it up.",$12.51,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/79afb30a-5257-48e2-a37a-576977f0e51b-retina-large-jpeg",BUILD YOUR OWN SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Veggie Sandwich (Manager's Special)  ,"A half sandwich served with your choice of a cup of soup, fresh fruit or Mac & Cheese. Name your bread, select your spreads and dress it up.",$11.69,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/3272a290-cca7-48e9-a385-846145e0bb82-retina-large-jpeg",BUILD YOUR OWN SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Hot Corned Beef Sandwich Regular,"1/2 pound of hot corned beef. Your choice of bread, topped the way you like it. Also served with chips or baked chips (150/100 cal) and a pickle (5 cal). Click Customize to select your sandwich toppings.",$13.56,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/9471644b-026f-4619-9e0f-6a01f2c96ce5-retina-large-jpeg",BUILD YOUR OWN SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Salami Sandwich (Manager's Special),"A half sandwich served with your choice of a cup of soup, fresh fruit or Mac & Cheese. Name your bread, select your spreads and dress it up.",$11.69,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/715694ad-b8a6-4872-a149-15024dad6b29-retina-large-jpeg",BUILD YOUR OWN SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Hot Corned Beef Sandwich (Manager's Special),"A half sandwich served with your choice of a cup of soup, fresh fruit or Mac & Cheese. Name your bread, select your spreads and dress it up.",$14.03,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/9471644b-026f-4619-9e0f-6a01f2c96ce5-retina-large-jpeg",BUILD YOUR OWN SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Hot Pastrami Sandwich (Manager's Special),"A half sandwich served with your choice of a cup of soup, fresh fruit or Mac & Cheese. Name your bread, select your spreads and dress it up.",$14.03,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/fdf161ff-18b1-4ecc-87d6-cfacf7c4b12c-retina-large-jpeg",BUILD YOUR OWN SANDWICHES,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,1/4 Roasted Turkey Breast Muffaletta Special (630-1060 cal),"Grilled, crusty Muffaletta bread is spread to the edges with our family-recipe olive mix with provolone melted over layers of roasted turkey breast. Your choice: cup of soup, fresh fruit or Mac & Cheese. Served with chips or baked chips (150/100 cal) and a pickle (5 cal).",$11.69,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/4dda5238-5c60-4bee-b0b8-901516702018-retina-large.jpg",MUFFALETTAS         ,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,1/4 Ham & Salami Muffaletta Special (630-1060 cal),"Grilled, crusty Muffaletta bread is spread to the edges with our family-recipe olive mix with provolone melted over layers of nitrite-free ham and salami. Your choice: cup of soup, fresh fruit or Mac & Cheese. Served with chips or baked chips (150/100 cal) and a pickle (5 cal).",$11.69,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/6b3a0f17-931d-4c19-aa19-584841a6cdc9-retina-large.jpg",MUFFALETTAS         ,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,1/4 Ham & Salami Muffaletta (510 cal),"A New Orleans original! Grilled, crusty Muffaletta bread is spread to the edges with our family-recipe olive mix and provolone is melted over layers of nitrite-free ham and salami. Served with chips or baked chips (150/100 cal) and a pickle (5 cal). ",$9.58,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/6b3a0f17-931d-4c19-aa19-584841a6cdc9-retina-large.jpg",MUFFALETTAS         ,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,1/4 Roasted Turkey Breast Muffaletta (490 cal),"A New Orleans original! Grilled, A quarter sandwich with crusty Muffaletta bread spread to the edges with our family-recipe olive mix and provolone is melted over layers of roasted turkey breast. Served with chips or baked chips (150/100 cal) and a pickle (5 cal). ",$9.58,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/4dda5238-5c60-4bee-b0b8-901516702018-retina-large.jpg",MUFFALETTAS         ,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,The Plain Jane Potato Original,"Cheddar, sour cream, butter, bacon, green onions on a baked potato.",$11.69,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/e7b37a0b-2045-4c54-98a1-ada6e84219c3-retina-large.jpg",PASTAS & POTATOES   ,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Chicken Alfredo Original,"Grilled, 100% antibiotic-free chicken breast, penne pasta, Alfredo sauce, Asiago. Served with herb focaccia. 		",$12.74,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/1afe89f7-5c98-4fbe-973c-90d50182c708-retina-large.jpg",PASTAS & POTATOES   ,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Texas Style Spud Original,"Chopped pit-smoked beef brisket, barbecue sauce, cheddar, butter on a baked potato.",$11.81,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/1dbecb2d-effd-4d95-ae40-a4982682f15e-retina-large.jpg",PASTAS & POTATOES   ,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
Houston,Penne Pasta & Meatballs Original,"Penne pasta, meatballs, marinara, Asiago. Served with herb focaccia. 		",$12.27,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/8dad538a-984c-4c68-bc93-0dca00e146a1-retina-large.jpg",PASTAS & POTATOES   ,4.75340223312378,3601,Jason's Deli,"Salads, Sandwiches, Sandwich, Breakfast, Lunch, Healthy, Vegan, Vegetarian, Pickup, Takeout, Deli"
